requisition_id,job_title,department,location,seniority_level,requisition_template_id,target_hires,candidate_id,source_name,applied_at,reviewed_at,interviewed_at,offer_extended_at,offer_accepted,hire_date,skills,sla_met,reviewed,interviewed,offer_extended,hired,skills_parsed
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37722,Internal,2024-11-08 14:24:09,2024-11-09 13:24:09,,,False,,"['Firewalls', 'IT Support']",True,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37723,Internal,2023-10-31 15:35:34,2023-11-04 01:35:34,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37724,Internal,2024-03-16 16:08:41,,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,False,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37725,Referral,2025-02-17 02:55:28,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,False,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37726,Referral,2024-05-04 03:23:08,2024-05-04 19:23:08,2024-05-14 19:23:08,,False,,['Risk Assessment'],True,True,True,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37727,Referral,2024-06-23 19:05:13,,,,False,,['IT Support'],False,False,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37728,Referral,2023-11-07 23:19:19,2023-11-09 07:19:19,,,False,,"['AWS', 'IT Support', 'Incident Management']",True,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37729,Referral,2024-12-27 13:48:56,2024-12-30 22:48:56,,,False,,"['AWS', 'Firewalls']",False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37730,Referral,2024-01-09 13:05:53,,,,False,,[],False,False,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37731,Referral,2024-07-04 09:19:39,,,,False,,['IT Support'],False,False,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37732,Referral,2024-10-20 16:12:05,2024-10-21 21:12:05,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Incident Management']",True,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37733,Indeed,2024-07-13 16:53:04,2024-07-17 15:53:04,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37734,Indeed,2025-01-27 05:21:14,2025-01-30 22:21:14,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37735,Indeed,2024-12-30 16:43:04,2025-01-03 09:43:04,,,False,,"['AWS', 'Cloud Security']",False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37736,Indeed,2023-10-22 00:03:47,,,,False,,"['AWS', 'Incident Management', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37737,Indeed,2024-11-16 00:49:16,2024-11-19 21:49:16,2024-11-30 21:49:16,2024-12-02 21:49:16,True,,['AWS'],False,True,True,True,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37738,Indeed,2024-05-04 09:15:52,2024-05-06 14:15:52,,,False,,['NIST Cybersecurity Framework'],False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37739,Indeed,2024-01-10 17:27:03,2024-01-13 09:27:03,,,False,,"['Firewalls', 'IT Support', 'Cloud Security']",False,True,False,False,False,
REQ00709,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00709_C37740,Indeed,2023-11-16 11:57:37,2023-11-18 10:57:37,2023-11-30 10:57:37,,False,,['Cloud Security'],True,True,True,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37741,LinkedIn,2024-06-08 11:15:35,2024-06-12 00:15:35,2024-06-24 00:15:35,2024-06-29 00:15:35,True,,"['AWS', 'Firewalls']",False,True,True,True,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37742,LinkedIn,2024-11-21 22:32:43,2024-11-22 06:32:43,,,False,,['Risk Assessment'],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37743,LinkedIn,2023-11-16 07:18:07,2023-11-18 13:18:07,,,False,,['IT Support'],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37744,LinkedIn,2024-08-28 21:59:55,2024-08-31 11:59:55,,,False,,"['Incident Management', 'Risk Assessment']",False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37745,LinkedIn,2024-04-08 22:01:27,2024-04-12 11:01:27,,,False,,"['AWS', 'IT Support']",False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37746,LinkedIn,2024-09-10 23:34:49,,,,False,,['AWS'],False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37747,LinkedIn,2024-10-23 17:04:13,,,,False,,"['NIST Cybersecurity Framework', 'IT Support', 'Incident Management', 'Risk Assessment']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37748,LinkedIn,2023-12-29 20:59:37,,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37749,LinkedIn,2024-11-11 01:45:21,2024-11-14 09:45:21,,,False,,[],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37750,LinkedIn,2024-01-09 14:20:22,2024-01-10 21:20:22,,,False,,[],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37751,LinkedIn,2024-04-02 18:23:02,2024-04-05 20:23:02,2024-04-14 20:23:02,2024-04-15 20:23:02,True,,['Incident Management'],False,True,True,True,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37752,Dice,2024-06-19 13:53:56,,,,False,,"['AWS', 'Firewalls', 'Incident Management']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37753,Dice,2024-12-31 19:04:39,,,,False,,"['AWS', 'Risk Assessment']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37754,Dice,2023-11-14 01:33:04,2023-11-14 12:33:04,,,False,,['Microsoft PowerShell'],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37755,Dice,2024-01-03 17:11:25,2024-01-03 19:11:25,,,False,,"['AWS', 'IT Support', 'Incident Management', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37756,Dice,2025-03-05 06:08:39,2025-03-08 21:08:39,,,False,,['Firewalls'],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37757,Dice,2024-07-27 00:55:57,2024-07-29 00:55:57,2024-08-08 00:55:57,2024-08-14 00:55:57,False,,[],True,True,True,True,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37758,Dice,2024-07-01 00:50:04,2024-07-02 09:50:04,,,False,,"['AWS', 'IT Support', 'Cloud Security']",True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37759,Dice,2024-11-22 19:08:11,2024-11-23 22:08:11,,,False,,['IT Support'],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37760,Dice,2024-11-08 17:24:31,,,,False,,"['Cloud Security', 'Risk Assessment']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37761,Dice,2024-11-15 11:28:36,2024-11-17 12:28:36,,,False,,"['Firewalls', 'Cloud Security', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37762,Dice,2024-11-17 18:15:33,,,,False,,"['AWS', 'IT Support', 'Cloud Security']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37763,GitHub,2024-02-26 00:08:37,2024-02-26 21:08:37,,,False,,[],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37764,GitHub,2024-07-04 19:09:35,,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Cloud Security']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37765,GitHub,2025-03-12 16:37:16,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'Cloud Security']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37766,GitHub,2024-11-11 05:30:09,2024-11-12 14:30:09,,,False,,[],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37767,GitHub,2025-01-13 14:00:22,2025-01-15 16:00:22,,,False,,[],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37768,GitHub,2024-01-04 04:40:44,,,,False,,"['AWS', 'IT Support', 'Cloud Security']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37769,GitHub,2024-07-24 23:31:26,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37770,GitHub,2024-10-19 10:27:33,,,,False,,"['Firewalls', 'Incident Management']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37771,GitHub,2025-01-25 03:53:47,2025-01-27 11:53:47,,,False,,['Incident Management'],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37772,GitHub,2024-12-15 01:33:26,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37773,CyberSec Jobs,2023-10-16 06:41:57,2023-10-19 03:41:57,2023-11-01 03:41:57,2023-11-02 03:41:57,True,2023-11-10 03:41:57,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Incident Management']",False,True,True,True,True,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37774,CyberSec Jobs,2024-12-07 16:38:06,2024-12-09 13:38:06,2024-12-18 13:38:06,2024-12-23 13:38:06,True,,"['AWS', 'NIST Cybersecurity Framework', 'Cloud Security']",True,True,True,True,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37775,CyberSec Jobs,2024-07-17 07:37:12,,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37776,CyberSec Jobs,2024-02-07 05:17:05,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Risk Assessment']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37777,Internal,2024-08-29 02:49:32,2024-09-01 09:49:32,2024-09-09 09:49:32,,False,,['Incident Management'],False,True,True,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37778,Internal,2024-07-20 15:19:28,2024-07-22 04:19:28,,,False,,['Incident Management'],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37779,Internal,2023-12-18 11:41:22,,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37780,Internal,2023-12-28 21:32:34,2024-01-01 04:32:34,,,False,,['AWS'],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37781,Internal,2025-01-02 15:36:44,2025-01-05 07:36:44,,,False,,['Risk Assessment'],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37782,Internal,2024-04-05 13:07:01,2024-04-09 07:07:01,2024-04-22 07:07:01,2024-04-23 07:07:01,True,,['AWS'],False,True,True,True,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37783,Internal,2024-03-19 16:42:08,2024-03-20 16:42:08,2024-03-28 16:42:08,,False,,['AWS'],True,True,True,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37784,Internal,2024-04-18 13:59:47,,,,False,,"['Firewalls', 'IT Support', 'Cloud Security']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37785,Referral,2024-08-30 00:56:41,2024-08-30 17:56:41,,,False,,[],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37786,Referral,2024-04-15 16:18:53,2024-04-18 02:18:53,,,False,,['AWS'],False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37787,Referral,2024-01-07 22:03:26,,,,False,,"['AWS', 'Firewalls']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37788,Referral,2024-09-20 04:57:02,2024-09-21 10:57:02,,,False,,[],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37789,Referral,2025-02-05 14:39:56,2025-02-08 04:39:56,2025-02-17 04:39:56,,False,,['NIST Cybersecurity Framework'],False,True,True,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37790,Referral,2024-09-19 04:47:33,2024-09-22 14:47:33,,,False,,"['AWS', 'IT Support', 'Cloud Security', 'Incident Management', 'Risk Assessment']",False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37791,Referral,2024-01-21 16:06:13,2024-01-24 15:06:13,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37792,Referral,2023-12-01 15:21:44,,,,False,,"['IT Support', 'Incident Management']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37793,Indeed,2024-10-20 06:39:47,2024-10-23 13:39:47,,,False,,"['IT Support', 'Cloud Security', 'Incident Management']",False,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37794,Indeed,2024-12-15 07:56:14,2024-12-16 23:56:14,,,False,,"['AWS', 'Incident Management', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37795,Indeed,2025-02-05 04:46:40,,,,False,,"['AWS', 'Risk Assessment']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37796,Indeed,2024-03-08 03:26:31,2024-03-09 01:26:31,,,False,,"['AWS', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37797,Indeed,2024-10-29 10:12:48,2024-10-31 03:12:48,,,False,,[],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37798,Indeed,2025-02-25 19:23:38,2025-02-27 13:23:38,,,False,,['IT Support'],True,True,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37799,Indeed,2025-01-16 04:47:45,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support']",False,False,False,False,False,
REQ00710,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00710_C37800,Indeed,2024-03-23 21:01:25,2024-03-24 06:01:25,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Risk Assessment']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37801,LinkedIn,2024-01-06 08:48:40,,,,False,,"['AWS', 'Firewalls']",False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37802,LinkedIn,2024-11-28 15:25:52,,,,False,,['Incident Management'],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37803,LinkedIn,2024-05-01 05:52:34,2024-05-04 19:52:34,,,False,,['AWS'],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37804,LinkedIn,2025-03-10 20:39:27,2025-03-10 22:39:27,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'IT Support']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37805,LinkedIn,2024-03-30 19:06:56,,,,False,,"['NIST Cybersecurity Framework', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37806,LinkedIn,2024-11-10 14:44:04,2024-11-12 20:44:04,,,False,,[],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37807,LinkedIn,2024-05-03 02:01:08,2024-05-04 06:01:08,,,False,,[],True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37808,LinkedIn,2024-01-11 12:46:45,2024-01-13 05:46:45,,,False,,"['AWS', 'NIST Cybersecurity Framework']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37809,LinkedIn,2023-12-29 16:34:41,2023-12-31 17:34:41,,,False,,['AWS'],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37810,LinkedIn,2024-04-19 15:22:10,2024-04-22 16:22:10,,,False,,"['AWS', 'Incident Management']",False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37811,LinkedIn,2024-05-13 01:35:10,2024-05-14 22:35:10,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support', 'Risk Assessment']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37812,Dice,2023-12-18 16:43:13,2023-12-21 06:43:13,,,False,,['IT Support'],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37813,Dice,2024-06-20 03:04:54,2024-06-23 12:04:54,,,False,,[],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37814,Dice,2024-04-13 19:57:08,2024-04-16 00:57:08,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37815,Dice,2023-12-16 23:50:02,2023-12-19 08:50:02,,,False,,"['AWS', 'Risk Assessment']",False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37816,Dice,2025-01-16 10:52:31,,,,False,,"['AWS', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37817,Dice,2025-01-18 22:50:56,,,,False,,['Incident Management'],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37818,Dice,2024-07-23 16:53:23,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37819,Dice,2025-01-27 21:50:52,2025-01-28 23:50:52,,,False,,"['IT Support', 'Cloud Security', 'Incident Management']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37820,Dice,2025-02-06 02:08:11,2025-02-08 02:08:11,,,False,,"['Firewalls', 'Risk Assessment']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37821,Dice,2024-10-23 03:16:36,2024-10-23 04:16:36,2024-11-06 04:16:36,2024-11-10 04:16:36,True,,"['NIST Cybersecurity Framework', 'Incident Management', 'Microsoft PowerShell']",True,True,True,True,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37822,Dice,2024-01-25 05:42:35,2024-01-27 20:42:35,,,False,,['Incident Management'],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37823,GitHub,2025-03-11 07:18:26,2025-03-14 17:18:26,,,False,,['Firewalls'],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37824,GitHub,2024-02-09 07:08:29,,,,False,,[],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37825,GitHub,2023-12-15 16:40:27,,,,False,,['Firewalls'],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37826,GitHub,2024-06-07 10:53:25,,,,False,,['AWS'],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37827,GitHub,2024-04-11 04:31:13,2024-04-12 05:31:13,,,False,,"['AWS', 'NIST Cybersecurity Framework']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37828,GitHub,2024-09-20 19:32:12,2024-09-22 03:32:12,,,False,,['AWS'],True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37829,GitHub,2024-01-09 13:17:21,2024-01-12 03:17:21,,,False,,"['IT Support', 'Cloud Security', 'Incident Management']",False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37830,GitHub,2024-05-29 17:50:15,2024-05-31 23:50:15,,,False,,"['NIST Cybersecurity Framework', 'IT Support']",False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37831,GitHub,2025-01-30 15:38:54,,,,False,,"['Firewalls', 'IT Support']",False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37832,GitHub,2024-01-05 08:53:11,,,,False,,"['AWS', 'Firewalls', 'IT Support']",False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37833,CyberSec Jobs,2025-01-14 06:19:39,2025-01-17 16:19:39,,,False,,['AWS'],False,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37834,CyberSec Jobs,2025-01-27 06:42:46,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37835,CyberSec Jobs,2024-03-25 06:39:15,2024-03-28 01:39:15,2024-04-04 01:39:15,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Incident Management', 'Risk Assessment']",False,True,True,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37836,CyberSec Jobs,2024-08-08 14:47:05,,,,False,,"['Firewalls', 'IT Support']",False,False,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37837,Internal,2024-05-14 02:51:57,2024-05-14 12:51:57,2024-05-22 12:51:57,2024-05-28 12:51:57,True,2024-06-04 12:51:57,"['AWS', 'IT Support']",True,True,True,True,True,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37838,Internal,2024-05-17 21:44:53,2024-05-19 10:44:53,2024-05-24 10:44:53,,False,,"['AWS', 'IT Support']",True,True,True,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37839,Internal,2025-02-10 22:37:49,2025-02-12 10:37:49,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",True,True,False,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37840,Internal,2025-01-26 04:56:32,2025-01-29 09:56:32,2025-02-09 09:56:32,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Incident Management']",False,True,True,False,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37841,Internal,2024-07-30 19:44:22,2024-08-03 19:44:22,2024-08-07 19:44:22,2024-08-10 19:44:22,True,,"['Cloud Security', 'Incident Management']",False,True,True,True,False,
REQ00711,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00711_C37842,Internal,2025-01-16 01:38:29,,,,False,,[],False,False,False,False,False,
